word,complexity_level
ақбауыр,B1
ақжайма,B1
ақжүректік,B2
ақиқатшыл,B1
ақиқатшылдық,B2
ақилану,B1
ақиту,A2
ақиықтай,B1
ақкемік,B1
ақкөйлек,B1
ақкөңілдену,B2
аққайран,B1
аққанат,B1
аққолтық,B1
аққұла,A2
аққұтан,B1
ақләйлек,B1
ақниетті,B1
ақпалы,A2
ақпарат-жаңалық,C1
ақпарат-жарнама,C1
ақпараттық,B2
ақпараттық-ағартушылық,C1
ақпараттық-аналитикалық,C1
ақпараттық-есептік,C1
ақпараттық-жарнамалық,C1
ақпараттық-коммерциялық,C1
ақпараттық-коммуникативті,C1
ақпараттық-қызметтік,C1
ақпараттық-мазмұндық,C1
ақпараттық-маркетингілік,C1
ақпараттық-танымдық,C1
ақпараттық-тәжірибелік,C1
ақпараттық-телекоммуникациялық,C1
ақпараттық-экспрессивтік,C1
ақпарат-хабарлама,C1
ақпар-кітапша,C1
ақпа-төкпе,B2
ақсаңдап-бүкшеңдеу,C1
ақсаңдату,B1
ақсаусақ,B1
ақсортаң,B1
ақсөңке,B1
ақсұрлану,B1
ақсұрлау,B1
ақсырмалдай,B2
ақталушы,B1
ақторғай,B1
ақтүтек,B1
ақүй,A2
ақшағала,B1
ақшалану,B1
ақшалық,B1
ақшаңдақ,B1
ақшұнақ,B1
ақшылдау,B1
ақшыраю,B1
ақыл-қайрат,B2
ақылмандық,B2
ақыл-насихат,B2
ақыл-парасаттық,C1
ақылшы-кеңесші,C1
ақылшы-ұстаз,B2
ақын-ағартушы,C1
ақын-жыраулық,C1
ақырындап,B1
ақырып-кіжіну,C1
алажақ,A2
алайту,A2
алакөбең,B1
алақарақ,B1
алақиғаш,B1
алақол,A2
алақтасу,B1
алақұйын,B1
алақұйын,B1
алалаушылық,B2
аламандық,B1
алаңдық,B1
алаң-елең,B1
алаңсыз-қамсыз,C1
аласүрең,B1
аласы-бересі,B2
алаугер,B1
алау-жалау,B2
алашабыр,B1
алашадай,B1
алашақ-берешек,C1
алашшылдық,B2
албырт,A2
алғи,A2
алғышептік,B2
алдағыштық,B2
алдамкөстік,B2
алдаушылық,B2
алды-алдына,B2
алқаштық,B1
алқылдау,B1
алқындау,B1
аллашыл,B1
аллокация,B1
аллюзия,B1
алмадайын,B1
алмұрттай,B1
алты-жеті,B1
алуандас,B1
алунит,A2
алшалғыш,B1
алымдылық,B1
алыптай,B1
альфа-бөлшек,B2
алюкобонд,B1
аманатшы,B1
амандық-есендік,C1
амбра,A2
америкашыл,B2
аминқышқылдар,C1
аминметанол,B2
амортизатор,B2
амортизациялау,C1
амплитудалы,B2
ана-әже,B1
анадан-мынадан,C1
анакардия,B1
анализатор,B2
аналитикалық-синтетикалық,C1
анальгетик,B2
анахронизм,B2
ангиома,B1
андағы-мұндағы,C1
андыздай,B1
анестезия,B1
анестетик,B1
анилин,A2
анималист,B1
анималистік,B2
анимизм,B1
аннан-мыннан,B2
аномиялық,B1
антагонист,B2
антеридий,B1
антиадамзаттық,C1
антибюрократиялық,C1
антиген,B1
антигистаминді,C1
антидетонатор,C1
антикатод,B1
антикоммунистік,C1
антиконституциялық,C1
антимония,B1
антиоксидант,B2
антипод,B1
антисемитизм,B2
антисептикалық,C1
антисоветизм,B2
антитезалық,B2
антитеррористік,C1
антитеррорлық,C1
антитрестік,B2
антиутопия,B2
антиұлттық,B2
антиұлтшылдық,C1
антифашист-интернационалдар,C1
антифеодал,B2
антифрикциондық,C1
антихалықтық,B2
антихромосома,C1
антицеллюлит,B2
антициклді,B2
антропогенді,B2
антропогенездік,C1
антропогенетика,C1
антрополингвистика,C1
антропологизм,C1
антропоморфологиялық,C1
антропонимия,B2
антропоөзекті,C1
антропофилия,B2
анша-мұнша,B2
анықтама-ереже,C1
анықтамалық-сөздік,C1
аңғалдану,B1
аңғарғыштық,B2
аңғырттық,B1
аңдаусызда,B2
аңдушылық,B1
аңдымпаз,B1
аңдыстыру,B1
аңқаулық-аңғалдық,C1
аңқау-надан,B2
аңсап-зарығу,B2
аңсар-үміт,B2
аңтарушылық,B2
аңшы-мерген,B2
аңыз-ақиқат,B2
аңыз-шыны,B1
аңылжу,A2
аңыстау,B1
апажан,A2
апақай,A2
апалау,A2
ап-алыс,B1
апалы-інілі,B2
апатайлау,B1
ап-ащы,A2
апикальды,B1
апокопа,B1
апостиль,B1
апофема,B1
аппликатура,B2
апсағай,B1
аптадай,B1
аптығып-үптігібу,C1
апырақтау,B1
апырып-жапыру,C1
арабизм,B1
араб-ислам,B2
араб-қыпшақ,B2
араб-мұсылман,C1
араб-парсылық,C1
арабтану,B1
арабшылдық,B2
арадай,A2
арақкештік,B2
арақоныс,B1
аралдық,B1
аралша,A2
арамдау,B1
арамсирақ,B1
арамсыну,B1
арамшөптей,B2
арасалмақтық,B2
арбағыш,B1
арбалату,B1
арбасып-аңдысу,C1
арбашы,A2
арбиған-арбиған,C1
арбитрлік,B1
арғамжы,B1
арғы,A2
ардагер-генерал,C1
ардагер-журналист,C1
ардалық,B1
арзандау,B1
арзан-қымбаттылық,C1
арқандай,B1
арқан-жіп,B1
арқанша,B1
арқан-шынжыр,B2
арқар-меринос,C1
арқырату,B1
арланша,B1
арма,A2
ар-мақсат,B1
арман-аңсарсыз,C1
арман-зар,B1
арман-ниет,B2
арман-ой,B1
арманшылдық,B2
арматурашы,B2
армиялық,B1
армияшыл,B1
арналым,B1
арнату,A2
ароматтандыру,C1
арп-арп,B1
арпылдау,B1
арсалаң,B1
арс-ұрс,B1
арсылдақ,B1
арсыл-күрсіл,B2
арсын-күрсін,B2
арт-базар,B1
арт-директор,B2
артезиандық,B2
артемиясыз,B2
артефактор,B2
артикуляторлық,C1
артикуляциялау,C1
артқа-алға,B2
арт-монолит,B2
артынып-тартыну,C1
ару,A1
арудай,A2
арулану,B1
архаика,B1
архаикалық-феодалдық,C1
архежазу,B1
археоптерикс,B2
архесиллаб,B2
архимаңызды,B2
архипаллиум,B2
архисема,B1
арыздасып-қоштасу,C1
арызқойлық,B2
арыз-өтініш,B2
арық-семіз,B2
арықтату,B1
арықтау,B1
асап-жалмау,B2
асасу,A2
асенизация,B2
асессор,B1
асжаулық,B1
асинхрондық,B2
асқабақтай,B2
асқабақша,B1
асқазан-ішек,B2
асқақшыл,B1
асқарлы,B1
асқұйғыш,B1
ас-мас,A2
аспазхана,B1
аспансерік,B2
аспапшы,B1
аспашам,B1
аспектология,B2
аспектуалды-темпоралды,C1
ассимиляциялану,C1
ассимиляциялы,C1
ассистент-профессор,C1
ассистенттік,B2
ассоциативтік-образды,C1
ас-тамақ,B1
астрагүл,B1
астробиология,C1
астрология,B2
асу-қамал,B1
асулау,A2
асфальт-бетонды,C1
асфальттандыру,C1
асығып-абдырау,C1
асықтырғыш,B2
асынып-тағыну,C1
асынып-тасыну,C1
асып-жетерлік,C1
асып-жығылу,B2
асырандылық,B2
атабалық,B1
атабыз,A2
атавизм,B1
атадай,A2
атажан,A2
атақ-құрмет,B2
атақшыл,B1
аталадай,B1
аталастық,B1
атанша,A2
ататқызу,B1
ататүріктей,B2
ататіл,A2
атауыз,A2
атбайлар,B1
атдорба,B1
атеросклероз,B2
атжақсы,B1
атжалдану,B1
аткөпір,B1
атқұлақ,B1
атлантикалық,B2
атлетикалық,B2
ат-мат,A2
атойлату,B1
атомгер,B1
атомша,A2
ат-өгіз,B1
атрибутика,B2
атриопор,B1
ат-сайман,B1
аттамдай,B1
аттап-секіру,B2
аттылы-жаяу,B2
атүстілік,B1
аты-жөнсіз,B2
атыз-арық,B1
атыздай,B1
атылып-шабылу,C1
атылып-шоршу,B2
атысып-қағысу,C1
ауашалату,B1
ауғандық,B1
ауғанстандық,B2
аудай,A2
аудан-аймақ,B2
ауданішілік,B2
аудармалы,B1
аударматану,B2
аударматанушы,C1
аударматанымдық,C1
аудармашы-автор,C1
аудармашы-ғалым,C1
аудартқызу,B2
аудиенция,B1
аудиоәңгіме,B2
аудиовизуалдық,C1
аудиосөздік,B2
аудиотехника,B2
аудиоэлектрондық,C1
аужал,A2
аужарлату,B1
ауқаулау,B1
ауқымдану,B1
аулақтық,B1
аулалық,B1
аумақтық-әкімшілік,C1
аумақтық-кеңістікті,C1
аумақтық-өндірістік,C1
аумақтық-шаруашылық,C1
аумақтық-энергетикалық,C1
аума-төкпе,B2
аунақшып-дөңбекшу,C1
ауп,A1
аурудай,B1
аурулы,A2
аурусыз,B1
ауру-сырқат,B2
аусарлық,B1
аутенттілік,B2
аутизм,A2
аутогенез,B1
аутосомды-рецессивті,C1
аутостилия,B2
аутостилиялық,C1
аутостильді,B2
аутоэкология,B2
ауу,A1
аухаулау,B1
аушы,A2
ауызбастырық,B2
ауыздасу,B1
ауыздықсыз,B2
ауыздықталу,B2
ауыларалық,B2
ауылбай,B1
ауыл-колхоз,B2
ауылшыл,B1
ауырмай-сырқамай,C1
ауырыңқырау,B2
ауысымдылық,B2
ауысып-түйісу,C1
ауыт,A2
ауытқыту,B1
ауыш,A2
африканерлер,B2
аффиксация,B2
аффикссіз,B1
ахлақтық,B1
ахуалдасу,B1
аһа,A1
аһ-үһ,A2
ацетаттық,B1
ашалы,A2
ашамайлы,B1
ашаңдану,B1
ашаңдау,B1
ашаңдық,B1
ашатұяқ,B1
ашкөздену,B1
ашкөзділік,B2
ашқарақтану,B2
ашөзек,A2
ашпалы,A2
аштан-аш,B1
ашулы-кекті,B2
ашығып-ару,B2
ашық-айқын,B2
ашық-анық,B1
ашық-жарқындық,C1
ашық-жасырын,B2
ашымал,A2
ашыналас,B1
ашыңқы,A2
ашішек,A2
ащылау,A2
ащылау,A2
ащылы,A2
ащысу,A2
аэробус,B1
аэродинамикалық,C1
аэросурет,B1
аэротермикалық,C1
аэроұтқыр,B1
аэрофильді,B2
аэрофотосурет,C1
аэрошана,B1
аяғыштық,B1
аяздай,A2
аяздану,B1
аязды,A2
аязды-боранды,C1
аяздық,A2
аязсыз,A2
аяқастынан,B2
аяқкиімсіз,B2
аялап-аймалау,C1
